VALIDACAO_ID;BUILD;DATA_HORA;ETAPA;EXECUCAO_ID;OK;FALHA;MANUAL;STATUS;CSV_FALHAS;PRIMEIRA_FALHA;ACAO_IA
VR_20260428_231958;f7aa84f+ONDA05-em-homologacao;28/04/2026 23:25:10;V1_RAPIDA;BO-20260428-231958;171;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260428_231958;f7aa84f+ONDA05-em-homologacao;28/04/2026 23:26:28;V2_SMOKE;TV2_20260428_232510;14;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260428_231958;f7aa84f+ONDA05-em-homologacao;28/04/2026 23:28:40;V2_CANONICO;TV2_20260428_232628;20;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260428_231958;f7aa84f+ONDA05-em-homologacao;28/04/2026 23:28:40;GERAL;;;;;APROVADO;;;Usar este CSV como evidencia textual da validacao.
