EXECUCAO_ID;SUITE;CENARIO_ID;AUTOMACAO;DOMINIO;CENARIO;CONTEXTO;OBJETIVO;RESULTADO_ESPERADO;RESULTADO_OBTIDO;STATUS;SIGNIFICADO;OBSERVACAO;DATA_HORA
TV2_20260504_164403;CANONICO;CS_23;AUTO;Cadastro;Empresa faz ida e volta entre ativo e inativo;"Base canônica limpa; empresa A inativada e depois reativada";Validar ida e volta de empresa entre ativo e inativo;A some da seleção enquanto inativa e volta com DT_ULT_REATIV preenchida, sem duplicidade cadastral;"SUCESSO_INAT=Verdadeiro; SUCESSO_PREOS_B=Verdadeiro; EMP_PREOS_B=002; SUCESSO_REAT=Verdadeiro; SUCESSO_PREOS_A=Verdadeiro; EMP_PREOS_A=001; STATUS_A=ATIVA; DT_ULT_REATIV_A=(vazia); FILA=001,002,003; ATIVAS=1; INATIVAS=0; TOTAL=1; AUDIT_INAT=1; AUDIT_REAT=1";FALHA;Fecha ida e volta de empresa com preservação da fila lógica;;04/05/2026 16:45:45
