VALIDACAO_ID;BUILD;DATA_HORA;ETAPA;EXECUCAO_ID;OK;FALHA;MANUAL;STATUS;CSV_FALHAS;PRIMEIRA_FALHA;ACAO_IA
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:45:56;V1_RAPIDA;BO-20260509-163840;171;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:47:23;V2_SMOKE;TV2_20260509_164556;33;0;4;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:51:22;V2_CANONICO;TV2_20260509_164723;24;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:54:57;V2_E2E_STRIKES;TV2_20260509_165122;75;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:55:00;V2_INTEGRIDADE_BASE;TV2_20260509_165457;4;0;1;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:55:20;V2_ONDA23_ADV;ADVERSARIAL_UI:TV2_20260509_165500|TRANSACAO_INTERRUPT:TV2_20260509_165507|BOUNDARY_DATES:TV2_20260509_165514;27;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_163840;f7aa84f+ONDA24.MD24.2-config-invalida-audit;09/05/2026 16:55:20;GERAL;;;;;APROVADO;;;"Sexteto V1+V2_Smoke+V2_Canonica+E2E_Strikes+IntegridadeBase+Onda23Adv; usar como evidencia textual."
