VALIDACAO_ID;BUILD;DATA_HORA;ETAPA;EXECUCAO_ID;OK;FALHA;MANUAL;STATUS;CSV_FALHAS;PRIMEIRA_FALHA;ACAO_IA
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:19:28;V1_RAPIDA;BO-20260509-191400;171;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:20:51;V2_SMOKE;TV2_20260509_191928;33;0;4;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:24:08;V2_CANONICO;TV2_20260509_192051;24;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:27:44;V2_E2E_STRIKES;TV2_20260509_192408;76;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:27:48;V2_INTEGRIDADE_BASE;TV2_20260509_192744;4;0;1;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:28:02;V2_ONDA23_ADV;ADVERSARIAL_UI:TV2_20260509_192748|TRANSACAO_INTERRUPT:TV2_20260509_192753|BOUNDARY_DATES:TV2_20260509_192758;27;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260509_191400;f7aa84f+ONDA24.MD24.3-avaliacao-dual-counter;09/05/2026 19:28:02;GERAL;;;;;APROVADO;;;"Sexteto V1+V2_Smoke+V2_Canonica+E2E_Strikes+IntegridadeBase+Onda23Adv; usar como evidencia textual."
