VALIDACAO_ID;BUILD;DATA_HORA;ETAPA;EXECUCAO_ID;OK;FALHA;MANUAL;STATUS;CSV_FALHAS;PRIMEIRA_FALHA;ACAO_IA
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:02:21;V1_RAPIDA;BO-20260504-075624;171;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:03:37;V2_SMOKE;TV2_20260504_080221;27;0;4;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:07:00;V2_CANONICO;TV2_20260504_080337;23;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:10:48;V2_E2E_STRIKES;TV2_20260504_080700;71;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:10:51;V2_INTEGRIDADE_BASE;TV2_20260504_081048;3;0;1;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260504_075624;f7aa84f+v12.0.0203-rc3;04/05/2026 08:10:51;GERAL;;;;;APROVADO;;;"Quinteto V1+V2_Smoke+V2_Canonica+E2E_Strikes+IntegridadeBase; usar como evidencia textual."
