VALIDACAO_ID;BUILD;DATA_HORA;ETAPA;EXECUCAO_ID;OK;FALHA;MANUAL;STATUS;CSV_FALHAS;PRIMEIRA_FALHA;ACAO_IA
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 06:57:16;V1_RAPIDA;BO-20260528-063131;171;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:09:16;V2_SMOKE;TV2_20260528_065716;34;0;4;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:30:16;V2_CANONICO;TV2_20260528_070917;24;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:43:48;V2_E2E_STRIKES;TV2_20260528_073016;76;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:44:57;V2_INTEGRIDADE_BASE;TV2_20260528_074348;4;0;1;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:47:25;V2_ONDA23_ADV;ADVERSARIAL_UI:TV2_20260528_074457|TRANSACAO_INTERRUPT:TV2_20260528_074611|BOUNDARY_DATES:TV2_20260528_074651;27;0;0;OK;NAO_EXPORTADO;;Sem acao corretiva.
VR_20260528_063131;35217c0+ONDA38.2.3-A4-F1-MODULOS;28/05/2026 07:47:25;GERAL;;;;;APROVADO;;;"RVS V1+V2_Smoke+V2_Canonica+E2E_Strikes+IntegridadeBase+Onda23Adv; usar como evidencia textual."
